1.021999969482421875e+02;5.000000000000000000e-01;0.000000000000000000e+00;1.600000023841857910e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000029802322388e-01;0.000000000000000000e+00;0.000000000000000000e+00;1.000000014901161194e-01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000029802322388e-01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;4.000000059604644775e-01;1.000000014901161194e-01;6.000000238418579102e-01;5.099999904632568359e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.000000014901161194e-01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.369999980926513672e+01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;6.850000000000000000e+01;2.000000029802322388e-01;1.299999952316284180e+00;0.000000000000000000e+00;1.000000014901161194e-01;0.000000000000000000e+00;1.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.000000014901161194e-01;0.000000000000000000e+00;0.000000000000000000e+00;1.000000014901161194e-01;0.000000000000000000e+00;3.000000119209289551e-01;0.000000000000000000e+00;3.000000119209289551e-01;0.000000000000000000e+00;2.000000029802322388e-01;4.529999923706054688e+01;2.000000029802322388e-01;1.100000023841857910e+00;0.000000000000000000e+00;3.000000119209289551e-01;0.000000000000000000e+00;0.000000000000000000e+00;4.800000190734863281e+00;4.000000059604644775e-01;3.799999952316284180e+00;0.000000000000000000e+00;5.599999904632568359e+00;0.000000000000000000e+00;2.099999904632568359e+00;3.000000119209289551e-01;2.500000000000000000e+00;2.000000029802322388e-01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.799999952316284180e+00;8.999999761581420898e-01;0.000000000000000000e+00;2.000000029802322388e-01;4.000000059604644775e-01;4.800000190734863281e+00;8.000000119209289551e-01;1.319999980926513672e+01;0.000000000000000000e+00;0.000000000000000000e+00;5.000000000000000000e-01
0.000000000000000000e+00;0.000000000000000000e+00;1.388999938964843750e+02;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.000000014901161194e-01;0.000000000000000000e+00;0.000000000000000000e+00;3.000000119209289551e-01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.000000014901161194e-01;0.000000000000000000e+00;3.000000119209289551e-01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.000000014901161194e-01;0.000000000000000000e+00;3.000000119209289551e-01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.000000014901161194e-01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.000000014901161194e-01;0.000000000000000000e+00;5.000000000000000000e-01;0.000000000000000000e+00
3.099999904632568359e+00;3.900000095367431641e+00;0.000000000000000000e+00;1.026999969482421875e+02;1.000000014901161194e-01;3.000000119209289551e-01;0.000000000000000000e+00;1.500000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000029802322388e-01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.000000014901161194e-01;0.000000000000000000e+00;1.000000014901161194e-01;2.000000029802322388e-01;1.000000014901161194e-01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.000000014901161194e-01;5.000000000000000000e-01;1.299999952316284180e+00;0.000000000000000000e+00;0.000000000000000000e+00;4.000000059604644775e-01;0.000000000000000000e+00;1.500000000000000000e+00;4.000000059604644775e-01;5.000000000000000000e-01;1.899999976158142090e+00;6.999999880790710449e-01;0.000000000000000000e+00;0.000000000000000000e+00;8.000000119209289551e-01;1.000000014901161194e-01;0.000000000000000000e+00;0.000000000000000000e+00;6.000000238418579102e-01;0.000000000000000000e+00;0.000000000000000000e+00;6.400000095367431641e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.254000015258789062e+02;0.000000000000000000e+00;2.400000095367431641e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.600000023841857910e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+01;1.000000014901161194e-01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.099999904632568359e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.000000014901161194e-01;4.000000059604644775e-01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;6.000000238418579102e-01;4.000000059604644775e-01;2.000000029802322388e-01;0.000000000000000000e+00;1.250999984741210938e+02;3.000000119209289551e-01;0.000000000000000000e+00;5.000000000000000000e-01;0.000000000000000000e+00;2.000000029802322388e-01;1.319999980926513672e+01;0.000000000000000000e+00;0.000000000000000000e+00;1.200000047683715820e+00;2.000000029802322388e-01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;5.000000000000000000e-01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;3.000000119209289551e-01;2.000000029802322388e-01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000029802322388e-01;3.000000119209289551e-01;1.000000014901161194e-01;4.000000059604644775e-01;2.000000029802322388e-01;1.000000014901161194e-01;0.000000000000000000e+00;0.000000000000000000e+00;2.000000029802322388e-01;0.000000000000000000e+00;1.799999952316284180e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;4.000000059604644775e-01;0.000000000000000000e+00;2.000000029802322388e-01;1.000000014901161194e-01;5.600000000000000000e+01;4.000000059604644775e-01;1.000000014901161194e-01;1.710000038146972656e+01;0.000000000000000000e+00;0.000000000000000000e+00;1.100000023841857910e+00;8.000000119209289551e-01;1.000000014901161194e-01;1.000000014901161194e-01;0.000000000000000000e+00;0.000000000000000000e+00;2.000000029802322388e-01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.000000014901161194e-01;8.899999618530273438e+00;5.099999904632568359e+00;6.999999880790710449e-01;0.000000000000000000e+00;0.000000000000000000e+00;3.000000119209289551e-01;0.000000000000000000e+00;8.999999761581420898e-01;0.000000000000000000e+00;2.000000029802322388e-01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;6.000000238418579102e-01;6.300000190734863281e+00;1.000000014901161194e-01;5.300000190734863281e+00;2.200000047683715820e+00;0.000000000000000000e+00;1.000000014901161194e-01;6.599999904632568359e+00;3.900000095367431641e+00;0.000000000000000000e+00;0.000000000000000000e+00;6.999999880790710449e-01;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.679999923706054688e+01;1.000000014901161194e-01;0.000000000000000000e+00;0.000000000000000000e+00;3.500000000000000000e+01;0.000000000000000000e+00;2.500000000000000000e+00;0.000000000000000000e+00;1.000000014901161194e-01;0.000000000000000000e+00;2.799999952316284180e+00;5.000000000000000000e-01;0.000000000000000000e+00;0.000000000000000000e+00;4.000000059604644775e-01;6.000000238418579102e-01;2.000000029802322388e-01;0.000000000000000000e+00;0.000000000000000000e+00;5.099999904632568359e+00;0.000000000000000000e+00;8.999999761581420898e-01;0.000000000000000000e+00;1.000000014901161194e-01;0.000000000000000000e+00;2.900000095367431641e+00;0.000000000000000000e+00;8.000000119209289551e-01;3.000000119209289551e-01;0.000000000000000000e+00;1.000000014901161194e-01;0.000000000000000000e+00;0.000000000000000000e+00;5.000000000000000000e-01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;6.000000238418579102e-01;3.000000119209289551e-01;1.000000014901161194e-01;0.000000000000000000e+00;8.999999761581420898e-01;1.360000038146972656e+01;2.870000076293945312e+01;0.000000000000000000e+00;0.000000000000000000e+00;1.000000014901161194e-01;0.000000000000000000e+00
0.000000000000000000e+00;1.000000014901161194e-01;0.000000000000000000e+00;4.000000059604644775e-01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.259000015258789062e+02;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000029802322388e-01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000029802322388e-01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000029802322388e-01;0.000000000000000000e+00;3.000000119209289551e-01;0.000000000000000000e+00;0.000000000000000000e+00;1.000000014901161194e-01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.000000014901161194e-01;4.000000059604644775e-01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.000000014901161194e-01;1.000000014901161194e-01;0.000000000000000000e+00;1.150000000000000000e+01;8.999999761581420898e-01;0.000000000000000000e+00;7.709999847412109375e+01;0.000000000000000000e+00;2.000000029802322388e-01;6.999999880790710449e-01;2.900000095367431641e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.000000014901161194e-01;0.000000000000000000e+00;0.000000000000000000e+00;2.000000029802322388e-01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.000000014901161194e-01;0.000000000000000000e+00;4.000000059604644775e-01;1.000000014901161194e-01;0.000000000000000000e+00;1.100000023841857910e+00;3.000000119209289551e-01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;3.799999952316284180e+00;0.000000000000000000e+00;1.600000023841857910e+00;3.000000119209289551e-01;0.000000000000000000e+00;0.000000000000000000e+00;4.599999904632568359e+00;3.599999904632568359e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.000000014901161194e-01;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.181999969482421875e+02;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.000000014901161194e-01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;1.000000014901161194e-01;0.000000000000000000e+00;3.000000119209289551e-01;0.000000000000000000e+00;5.900000095367431641e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.273000030517578125e+02;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.000000014901161194e-01;0.000000000000000000e+00;1.000000014901161194e-01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.000000014901161194e-01;0.000000000000000000e+00;1.000000014901161194e-01;0.000000000000000000e+00;1.200000047683715820e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;3.000000119209289551e-01;0.000000000000000000e+00;0.000000000000000000e+00;8.999999761581420898e-01;0.000000000000000000e+00;0.000000000000000000e+00;1.006999969482421875e+02;2.000000029802322388e-01;3.000000119209289551e-01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000029802322388e-01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.019999980926513672e+01;1.000000014901161194e-01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.100000023841857910e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.200000047683715820e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.399999976158142090e+00;0.000000000000000000e+00;5.000000000000000000e-01;6.000000238418579102e-01;0.000000000000000000e+00
0.000000000000000000e+00;2.000000029802322388e-01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000029802322388e-01;0.000000000000000000e+00;2.200000047683715820e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;9.469999694824218750e+01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.500000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.799999952316284180e+00;0.000000000000000000e+00;5.000000000000000000e-01;1.000000014901161194e-01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000029802322388e-01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;3.299999952316284180e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000029802322388e-01;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;4.000000059604644775e-01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;6.999999880790710449e-01;0.000000000000000000e+00;1.159000015258789062e+02;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.000000014901161194e-01;0.000000000000000000e+00;0.000000000000000000e+00;1.000000014901161194e-01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.000000014901161194e-01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;6.000000238418579102e-01;0.000000000000000000e+00;0.000000000000000000e+00;4.000000059604644775e-01;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;1.700000047683715820e+00;0.000000000000000000e+00;1.000000014901161194e-01;1.000000014901161194e-01;1.000000014901161194e-01;1.000000014901161194e-01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.000000014901161194e-01;0.000000000000000000e+00;1.000000014901161194e-01;1.466000061035156250e+02;8.000000119209289551e-01;1.000000014901161194e-01;0.000000000000000000e+00;0.000000000000000000e+00;4.000000059604644775e-01;0.000000000000000000e+00;1.000000000000000000e+00;2.000000029802322388e-01;1.700000047683715820e+00;4.000000059604644775e-01;3.299999952316284180e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.600000023841857910e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;2.000000029802322388e-01;0.000000000000000000e+00;0.000000000000000000e+00;1.000000014901161194e-01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.000000014901161194e-01;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;3.000000119209289551e-01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.606999969482421875e+02;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;5.000000000000000000e-01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.000000014901161194e-01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
